0	1	2
drcfhcgg	tachfheh	0
drcfigbg	tachfheh	0
drcfejfa	tachfheh	0
drcfihac	tachfheh	0
drcfhcde	tachfheh	0
drcfiiff	tachfheh	0
drcfjcae	tachfheh	0
drcfjbjj	tachfheh	0
drcfjbhd	tachfheh	0
drcfjbja	tachfheh	0
drcfjbhg	tachfheh	0
drcfjcce	tachfheh	0
drcfjcda	tachfheh	0
drcfjcde	tachfheh	0
drcfjedi	tachfheh	0
drcfjcha	tachfheh	0
drbcifbi	tachfheh	0
drcfjdhh	tachfheh	0
drcfjeei	tachfheh	0
drcfjced	tachfheh	0
drjifgb	tachfheh	0
drjjjid	tachfheh	0
drcfhcfe	tachfheh	0
drbcfhjd	tachfheh	0
drbcigah	tachfheh	0
drbcigbe	tachfheh	0
drbaaiah	tachfheh	0
drbabaie	tachfheh	0
drbcigac	tachfheh	0
drbbbebi	tachfheh	0
drcfebjb	tachfheh	0
drbabige	tachfheh	0
drcgbgfg	tachfheh	0
drcgdiaf	tachfheh	0
drcgcggf	tachfheh	0
drcgcgdb	tachfheh	0
drhdjga	tachfheh	0
drbcigia	tachfheh	0
drcgdacb	tachfheh	0
drcgcgif	tachfheh	0
drjjjbf	tachfheh	0
drbdbjeg	tachfheh	0
drbcigij	tachfheh	0
drbabgii	tachfheh	0
drceiibj	tachfheh	0
drcgcdch	tachfheh	0
drcgdgjb	tachfheh	0
drcgcfag	tachfheh	0
drbaeghg	tachfheh	0
drbabgce	tachfheh	0
drcgbebc	tachfheh	0
drbafeag	tachfheh	0
drbchcij	tachfheh	0
dreebhc	tachfheh	0
drbchhfa	tachfheh	0
drcgcbcf	tachfheh	0
drcgafee	tachfheh	0
drcgcegf	tachfheh	0
drcgbidi	tachfheh	0
drcgcbdh	tachfheh	0
drbacccd	tachfheh	0
drcgceji	tachfheh	0
drbcfchb	tachfheh	0
drcgcaje	tachfheh	0
drcfdhdc	tachfheh	0
drcfjghd	tachfheh	0
drbchegb	tachfheh	0
drbcheci	tachfheh	0
drhcihi	tachfheh	0
drcigeg	tachfheh	0
goceig	tachfheh	0
drcacee	tachfheh	0
drcgafaf	tachfheh	0
drcgcggb	tachfheh	0
drbdaeca	tachfheh	0
dribede	tachfheh	0
drbcefdc	tachfheh	0
drbceghg	tachfheh	0
drcgbbgg	tachfheh	0
dricagi	tachfheh	0
drcgdgaj	tachfheh	0
drbcfaeg	tachfheh	0
drcgccdf	tachfheh	0
drhfbfj	tachfheh	0
drcfjied	tachfheh	0
drbdcjgc	tachfheh	0
drihjea	tachfheh	0
drcgdhhh	tachfheh	0
drcfdjec	tachfheh	0
drbcfcei	tachfheh	0
drcgbdgg	tachfheh	0
drbdbhab	tachfheh	0
drigcea	tachfheh	0
drcfdhaj	tachfheh	0
drbbbfec	tachfheh	0
drjiigi	tachfheh	0
drbcdjgi	tachfheh	0
drbcdjgg	tachfheh	0
drbaaiad	tachfheh	0
drcfjhib	tachfheh	0
dribjee	tachfheh	0
drcgcgef	tachfheh	0
drcfihbc	taciafcb	0
drcfihbc	tacicjfc	0
drcabed	tachfheh	0
drcfjbha	taciafcb	0
drcfjbha	tacicjfc	0
drecefe	tachfheh	0
drbjdebj	tachfheh	0
dribgja	tachfheh	0
dribgjb	tachfheh	0
drcfjehj	taciafcb	0
drcfjehj	tacicjfc	0
dribhcb	tachfheh	0
drbdafhf	tachfheh	0
drbaccgf	tachfheh	0
drbafhab	tachfheh	0
drbceijf	tachfheh	0
dricagh	tachfheh	0
drcgccjd	tachfheh	0
drhddcf	tachfheh	0
drbdabfi	tachfheh	0
drbceffe	tachfheh	0
drbddbgd	tachfheh	0
drbcfbfj	tachfheh	0
drcgceec	tachfheh	0
drcfcfhi	taciafcb	0
drcfcfhi	tacicjfc	0
drjcjie	tachfheh	0
drhiebe	tachfheh	0
drgjgdg	tachfheh	0
drbaecaa	tachfheh	0
drbcfffg	tachfheh	0
drbceied	taciafcb	0
drbceied	tacicjfc	0
drcgcfhj	tachfheh	0
drbcigcd	taciafcb	0
drbcigcd	tacicjfc	0
drbcibbh	taciafcb	0
drbcibbh	tacicjfc	0
drcgcgfi	tachfheh	0
drbcigij	taciafcb	0
drbcigij	tacicjfc	0
drbcfifc	taciafcb	0
drbcfifc	tacicjfc	0
drcgbeeg	tachfheh	0
drcfhcja	tachfheh	0
drhchdg	tachfheh	0
drcgciab	tachfheh	0
drbaeaea	tachfheh	0
drcfebih	taciafcb	0
drcfebih	tacicjfc	0
drcgbeac	tachfheh	0
drcgccif	tachfheh	0
drcgcgjd	tachfheh	0
drhhbie	tachfheh	0
drgcbei	tachfheh	0
drbcijdb	taciafcb	0
drbcijdb	tacicjfc	0
drjjchc	tachfheh	0
drcgdhef	taciafcb	0
drcgdhef	tacicjfc	0
drhchdf	tachfheh	0
drcgcgjf	tachfheh	0
drheief	tachfheh	0
drcgdaea	tachfheh	0
drbcijbd	taciafcb	0
drbcijbd	tacicjfc	0
drcgcfgj	tachfheh	0
drhdieh	tachfheh	0
drcgbfhe	tachfheh	0
drcffbhi	tachfheh	0
drbaafhg	tachfheh	0
drbafgaf	tachfheh	0
drbaagah	tachfheh	0
drbbdgid	tachfheh	0
drbcjgca	tachfheh	0
drbdbebh	tachfheh	0
drcfjhja	tachfheh	0
drcgbdfb	tachfheh	0
drccbigh	tachfheh	0
drcgbdaf	tachfheh	0
drcgchbj	tachfheh	0
drcgcffg	tachfheh	0
drcfeffd	taciafcb	0
drcfeffd	tacicjfc	0
drbbbifd	taciafcb	0
drbbbifd	tacicjfc	0
drbddfbe	tachfheh	0
drijaje	tachfheh	0
drbafcgh	tachfheh	0
drbcjiag	tachfheh	0
drcgdcjf	taciafcb	0
drcgdcjf	tacicjfc	0
drhfegj	tachfheh	0
drijbag	tachfheh	0
drcedcc	tachfheh	0
drhgcgc	tachfheh	0
drcfebhd	tachfheh	0
drbagajc	taciafcb	0
drbagajc	tacicjfc	0
drijdfc	tachfheh	0
drhbidd	taciafcb	0
drhbidd	tacicjfc	0
drcgcdic	tachfheh	0
dribihe	taciafcb	0
dribihe	tacicjfc	0
drcgdfaj	tachfheh	0
drbcjidj	taciafcb	0
drbcjidj	tacicjfc	0
drcfecji	taciafcb	0
drcfecji	tacicjfc	0
drcfdjeh	taciafcb	0
drcfdjeh	tacicjfc	0
drcfefjj	taciafcb	0
drcfefjj	tacicjfc	0
drbaddfd	tachfheh	0
drcgajdi	taciafcb	0
drcgajdi	tacicjfc	0
drbaejib	taciafcb	0
drbaejib	tacicjfc	0
drhjibi	tachfheh	0
drhgdah	taciafcb	0
drhgdah	tacicjfc	0
drbadiah	taciafcb	0
drbadiah	tacicjfc	0
drcgdhcb	taciafcb	0
drcgdhcb	tacicjfc	0
drbabjfg	tachfheh	0
drbcffbh	taciafcb	0
drbcffbh	tacicjfc	0
drcfedgj	tachfheh	0
drjgcge	tachfheh	0
drcfgdea	tachfheh	0
drheajg	taciafcb	0
drheajg	tacicjfc	0
drcgjjgc	taciafcb	0
drcgjjgc	tacicjfc	0
drbcheac	taciafcb	0
drbcheac	tacicjfc	0
drbaeggi	taciafcb	0
drbaeggi	tacicjfc	0
drhjibj	tachfheh	0
drbagfid	tachfheh	0
drcgaiji	taciafcb	0
drcgaiji	tacicjfc	0
dreifdj	tachfheh	0
drbdadjd	taciafcb	0
drbdadjd	tacicjfc	0
drbchddd	tachfheh	0
drcfecfi	taciafcb	0
drcfecfi	tacicjfc	0
drcfedad	taciafcb	0
drcfedad	tacicjfc	0
dribjed	tachfheh	0
dribhgh	tachfheh	0
drfbifi	tachfheh	0
drbdaaed	tachfheh	0
dribjec	tachfheh	0
drcffcac	tachfheh	0
drcgceeb	tachfheh	0
drbbbigb	tachfheh	0
drbdbfej	tachfheh	0
drbabfcg	tachfheh	0
drcgcdhd	tachfheh	0
drbdcbde	tachfheh	0
drbagbgb	tachfheh	0
drcfcdgf	tachfheh	0
drcgcdae	tachfheh	0
drcgcdic	taciafcb	0
drcgcdic	tacicjfc	0
drijdcd	taciafcb	0
drijdcd	tacicjfc	0
drcgicdb	taciafcb	0
drcgicdb	tacicjfc	0
drbcfhhg	taciafcb	0
drbcfhhg	tacicjfc	0
drhfjaa	taciafcb	0
drhfjaa	tacicjfc	0
dreifdj	taciafcb	0
dreifdj	tacicjfc	0
drbdaahg	tachfheh	0
gobagi	tachfheh	0
drcfcedg	taciafcb	0
drcfcedg	tacicjfc	0
drcehiif	taciafcb	0
drcehiif	tacicjfc	0
gogib	taciafcb	0
gogib	tacicjfc	0
drbcfhff	taciafcb	0
drbcfhff	tacicjfc	0
cobbebc	taciafcb	0
cobbebc	tacicjfc	0
drbdafei	taciafcb	0
drbdafei	tacicjfc	0
drbcegef	taciafcb	0
drbcegef	tacicjfc	0
drbcjhcg	taciafcb	0
drbcjhcg	tacicjfc	0
drcfgjid	taciafcb	0
drcfgjid	tacicjfc	0
drcgciba	taciafcb	0
drcgciba	tacicjfc	0
drcffhhc	taciafcb	0
drcffhhc	tacicjfc	0
drbcjdfg	taciafcb	0
drbcjdfg	tacicjfc	0
drbdbeii	taciafcb	0
drbdbeii	tacicjfc	0
drcehdda	taciafcb	0
drcehdda	tacicjfc	0
drbbbgjg	taciafcb	0
drbbbgjg	tacicjfc	0
drcfhadb	taciafcb	0
drcfhadb	tacicjfc	0
drbihaf	taciafcb	0
drbihaf	tacicjfc	0
drcfdhjg	taciafcb	0
drcfdhjg	tacicjfc	0
drddfia	taciafcb	0
drddfia	tacicjfc	0
dreejge	taciafcb	0
dreejge	tacicjfc	0
dribjab	taciafcb	0
dribjab	tacicjfc	0
drcfehfe	taciafcb	0
drcfehfe	tacicjfc	0
drbdbbeb	taciafcb	0
drbdbbeb	tacicjfc	0
drcfefeg	taciafcb	0
drcfefeg	tacicjfc	0
drcfcedg	tachfheh	0
drcfebib	taciafcb	0
drcfebib	tacicjfc	0
cobadea	taciafcb	0
cobadea	tacicjfc	0
drcegdge	taciafcb	0
drcegdge	tacicjfc	0
drcgdaed	taciafcb	0
drcgdaed	tacicjfc	0
drbcggag	tachfheh	0
cobbhgj	taciafcb	0
cobbhgj	tacicjfc	0
drhfgih	taciafcb	0
drhfgih	tacicjfc	0
drbaghed	tachfheh	0
gogfia	tachfheh	0
drbdbaia	taciafcb	0
drbdbaia	tacicjfc	0
drcgcifd	tachfheh	0
drbcggib	tachfheh	0
drcgcjbj	tachfheh	0
drcgahgb	taciafcb	0
drcgahgb	tacicjfc	0
drjhhgd	tachfheh	0
drcfegfj	tachfheh	0
drbdbdbe	tachfheh	0
drbafhgh	taciafcb	0
drbafhgh	tacicjfc	0
drbhfhi	taciafcb	0
drbhfhi	tacicjfc	0
gogba	taciafcb	0
gogba	tacicjfc	0
drjcchi	taciafcb	0
drjcchi	tacicjfc	0
drceiigj	taciafcb	0
drceiigj	tacicjfc	0
drcfjcea	taciafcb	0
drcfjcea	tacicjfc	0
drbddddb	taciafcb	0
drbddddb	tacicjfc	0
drhfbfh	taciafcb	0
drhfbfh	tacicjfc	0
drceegha	taciafcb	0
drceegha	tacicjfc	0
drcfejfa	tacihiab	0
drbcjchg	tacihiab	0
drcfhbch	tacihiab	0
drcfhbfj	tacihiab	0
drcfhahj	tacihiab	0
drcfgcfh	tacihiab	0
drcfgcfi	tacihiab	0
drcfhigi	tacihiab	0
drcfgdcd	tacihiab	0
drcfdhjb	tacihiab	0
drcfffjj	tacihiab	0
drcfgbjh	tacihiab	0
drcfgccb	tacihiab	0
drcfidej	tacihiab	0
drcfgcad	tacihiab	0
drcfgdid	tacihiab	0
drcfgdja	tacihiab	0
drcfidgd	tacihiab	0
drbceahi	tacihiab	0
drcfhbha	tacihiab	0
drcfhcbc	tacihiab	0
drcfidae	tacihiab	0
drcfgfaf	tacihiab	0
drcfgihd	tacihiab	0
drcfidhf	tacihiab	0
drcfidcd	tacihiab	0
drcfiddj	tacihiab	0
drcfccdd	tacihiab	0
drcfifih	tacihiab	0
drcfidfi	tacihiab	0
drcfggia	tacihiab	0
drcfgica	tacihiab	0
drcfifjf	tacihiab	0
drcfebha	tacihiab	0
drcfhbib	tacihiab	0
drcfidad	tacihiab	0
drcfgdeg	tacihiab	0
drcfgdgj	tacihiab	0
drbceghc	tacihiab	0
drcfgjdb	tacihiab	0
drcfifig	tacihiab	0
drcfjbge	tacihiab	0
drcfgfbc	tacihiab	0
drcfiffc	tacihiab	0
drcfifha	tacihiab	0
drcfjbdh	tacihiab	0
drcfjbfd	tacihiab	0
drcfifii	tacihiab	0
drcfjchi	tacihiab	0
drcfgjdi	tacihiab	0
drcfjbbe	tacihiab	0
drcfjbga	tacihiab	0
drcfhaah	tacihiab	0
drcfjcec	tacihiab	0
drcfjcgg	tacihiab	0
drbagbjf	tacihiab	0
drcfjced	tacihiab	0
drcfhaed	tacihiab	0
drcfjdbj	tacihiab	0
drbcfied	tacihiab	0
drcfhahc	tacihiab	0
drcfihch	tacihiab	0
drcfjeab	tacihiab	0
drcfjdbd	tacihiab	0
drbabfhf	tacihiab	0
drcfjeed	tacihiab	0
drcfjchb	tacihiab	0
drcfjcjd	tacihiab	0
drcfjdac	tacihiab	0
drcfjddc	tacihiab	0
drcfjbib	tacihiab	0
drcfjcac	tacihiab	0
drbaaiia	tacihiab	0
drcfjecj	tacihiab	0
drcfjefi	tacihiab	0
drcfjbei	tacihiab	0
drcfjccb	tacihiab	0
drbcfibd	tacihiab	0
drbaaigj	tacihiab	0
drcgdggh	tacihiab	0
drbcfihh	tacihiab	0
drbcfiga	tacihiab	0
drcfhacb	tacihiab	0
drcfjbfi	tacihiab	0
drbaajdc	tacihiab	0
drigegg	tacihiab	0
drcgcjci	tacihiab	0
drcfjeif	tacihiab	0
drbaagig	tacihiab	0
drbcfiib	tacihiab	0
drbcifce	tacihiab	0
drcfebif	tacihiab	0
drbbbebi	tacihiab	0
drcfjeij	tacihiab	0
drcfigag	tacihiab	0
drbabhee	tacihiab	0
drcgagbi	tacihiab	0
drcfjegd	tacihiab	0
drcfjeig	tacihiab	0
drfhgah	tacihiab	0
drcfigde	tacihiab	0
drcfigee	tacihiab	0
drbcigjc	tacihiab	0
drcfihbj	tacihiab	0
drhdcee	tacihiab	0
drbciffb	tacihiab	0
drbcifbc	tacihiab	0
drcfjejj	tacihiab	0
drcfihcf	tacihiab	0
drcfjfag	tacihiab	0
drcfjfai	tacihiab	0
drbcjeea	tacihiab	0
drdcbje	tacihiab	0
drcfigic	tacihiab	0
drbcigeh	tacihiab	0
drbcdjeb	tacihiab	0
drcgbehi	tacihiab	0
drcfigcc	tacihiab	0
drcfigig	tacihiab	0
drcfjfba	tacihiab	0
drbcfhjj	tacihiab	0
drjjidc	tacihiab	0
drbcfiif	tacihiab	0
drbcifbh	tacihiab	0
drbcifde	tacihiab	0
drcfifjg	tacihiab	0
drcfigdc	tacihiab	0
drbaafde	tacihiab	0
drbcihch	tacihiab	0
drcgcgif	tacihiab	0
drcgcgdg	tacihiab	0
drcfjfcf	tacihiab	0
drcfccec	tacihiab	0
drbcihfi	tacihiab	0
drcgceei	tacihiab	0
drhdiic	tacihiab	0
drhdgdf	tacihiab	0
drcgbdec	tacihiab	0
drbcihih	tacihiab	0
drbciiae	tacihiab	0
drbciiai	tacihiab	0
drbciibj	tacihiab	0
drcfjfcc	tacihiab	0
drbcddbg	tacihiab	0
drcgajig	tacihiab	0
drjjigg	tacihiab	0
drcgdead	tacihiab	0
drbcfggd	tacihiab	0
drhdgdg	tacihiab	0
drbcihdc	tacihiab	0
drchfie	tacihiab	0
dreidab	tacihiab	0
drbaeafc	tacihiab	0
drcfjhhe	tacihiab	0
drigied	tacihiab	0
drbaaijb	tacihiab	0
drbcihij	tacihiab	0
drcgdgia	tacihiab	0
drbcffhh	tacihiab	0
drbciiaf	tacihiab	0
drbaeche	tacihiab	0
drbbbfcg	tacihiab	0
drcgcfag	tacihiab	0
drbcihgf	tacihiab	0
drbcihii	tacihiab	0
drbciihe	tacihiab	0
drhdjbd	tacihiab	0
drcgahgd	tacihiab	0
drcgcefe	tacihiab	0
drbciidi	tacihiab	0
drbcffid	tacihiab	0
drifeec	tacihiab	0
drcgdach	tacihiab	0
drhebbb	tacihiab	0
drcgafhg	tacihiab	0
drbcfgca	tacihiab	0
drcgdhee	tacihiab	0
drbcffih	tacihiab	0
drbcihgh	tacihiab	0
drcgbhac	tacihiab	0
drcfccfd	tacihiab	0
drcgdaeg	tacihiab	0
drbcifii	tacihiab	0
drbcijaf	tacihiab	0
drbcijhd	tacihiab	0
drbcigab	tacihiab	0
drbcigcj	tacihiab	0
drbcigdj	tacihiab	0
drcfebjd	tacihiab	0
drcgchce	tacihiab	0
drbcijda	tacihiab	0
drbcifje	tacihiab	0
drbabjjb	tacihiab	0
drbadbjg	tacihiab	0
drcgcgdb	tacihiab	0
drcgbged	tacihiab	0
drbciijf	tacihiab	0
drbcijbe	tacihiab	0
drbcffbf	tacihiab	0
drcgbiaf	tacihiab	0
drbcifjh	tacihiab	0
drbcigdb	tacihiab	0
drbcffic	tacihiab	0
drcgchag	tacihiab	0
drcgcfdc	tacihiab	0
drbcigdh	tacihiab	0
drbcifjc	tacihiab	0
drcgcefa	tacihiab	0
drbcijce	tacihiab	0
drbcijhb	tacihiab	0
drjjjbb	tacihiab	0
drbabjfi	tacihiab	0
drcgddjh	tacihiab	0
drbcijbd	tacihiab	0
drbcijib	tacihiab	0
drcgdghg	tacihiab	0
drbadibf	tacihiab	0
drcgbfji	tacihiab	0
drhebff	tacihiab	0
drbcific	tacihiab	0
drcfebjc	tacihiab	0
drbcijdj	tacihiab	0
drbcifjf	tacihiab	0
drcgccdd	tacihiab	0
drbcjjjf	tacihiab	0
drbcffah	tacihiab	0
drcgbgjd	tacihiab	0
drbacbcc	tacihiab	0
drbcifhf	tacihiab	0
driehid	tacihiab	0
drceiibc	tacihiab	0
drbcfebe	tacihiab	0
drjfdfg	tacihiab	0
drcgbhah	tacihiab	0
drbcfebd	tacihiab	0
drcgbgha	tacihiab	0
drcfecab	tacihiab	0
drbcjjef	tacihiab	0
drbcfdab	tacihiab	0
drceiheh	tacihiab	0
drbacjce	tacihiab	0
drcgadid	tacihiab	0
drcgccig	tacihiab	0
drjieai	tacihiab	0
drgdgja	tacihiab	0
drbcfaei	tacihiab	0
drbdaeae	tacihiab	0
drbcejfb	tacihiab	0
drcgcgid	tacihiab	0
drchbeaj	tacihiab	0
dreebhc	tacihiab	0
drbchhfa	tacihiab	0
drceiicg	tacihiab	0
drcgbhhc	tacihiab	0
drcfejih	tacihiab	0
drcgbfhg	tacihiab	0
drbaebfj	tacihiab	0
drjjjdh	tacihiab	0
drcgdcii	tacihiab	0
drhjgfi	tacihiab	0
drcgcaeg	tacihiab	0
drcgbhed	tacihiab	0
drcffgfi	tacihiab	0
drbcfegi	tacihiab	0
drcghcbe	tacihiab	0
goeea	tacihiab	0
drbchddj	tacihiab	0
drcgbeeh	tacihiab	0
drbcfbfe	tacihiab	0
drhjfeh	tacihiab	0
drcfcgge	tacihiab	0
drcffhci	tacihiab	0
drhdibf	tacihiab	0
drhdcgh	tacihiab	0
drcgdcja	tacihiab	0
drbchhga	tacihiab	0
drcacee	tacihiab	0
drcgdcje	tacihiab	0
drigfcf	tacihiab	0
drcgbghf	tacihiab	0
dreieif	tacihiab	0
drjgcfi	tacihiab	0
drbchibd	tacihiab	0
drcgdcji	tacihiab	0
drcgddaj	tacihiab	0
drceihfc	tacihiab	0
dredchf	tacihiab	0
drhfecf	tacihiab	0
drbaejaf	tacihiab	0
drcfdhjc	tacihiab	0
drbchggh	tacihiab	0
drcgcahi	tacihiab	0
drcgbhei	tacihiab	0
drdbgge	tacihiab	0
drcfejeg	tacihiab	0
drcgadgi	tacihiab	0
gocaf	tacihiab	0
drceiaci	tacihiab	0
drbcfejh	tacihiab	0
drbcajab	tacihiab	0
drbchhgg	tacihiab	0
drbcfabc	tacihiab	0
drbcfdca	tacihiab	0
drcgddbe	tacihiab	0
dribedd	tacihiab	0
drcgaide	tacihiab	0
drcgbfij	tacihiab	0
drcgceje	tacihiab	0
drcgddbc	tacihiab	0
drcgcgee	tacihiab	0
drbadbee	tacihiab	0
drhebid	tacihiab	0
drbcehcc	tacihiab	0
drhjidd	tacihiab	0
drcgcggb	tacihiab	0
drcgddbh	tacihiab	0
drbdacea	tacihiab	0
drcgcaei	tacihiab	0
drjhhch	tacihiab	0
drjjaaa	tacihiab	0
drcgddcc	tacihiab	0
drcfccca	tacihiab	0
drbchdhc	tacihiab	0
drehghg	tacihiab	0
drcgbeij	tacihiab	0
drcfjied	tacihiab	0
drcgddef	tacihiab	0
drcgddhf	tacihiab	0
drbafhgf	tacihiab	0
drcgafei	tacihiab	0
drbchhjd	tacihiab	0
drbcfgff	tacihiab	0
drceihig	tacihiab	0
drbcfgbe	tacihiab	0
drhdjgc	tacihiab	0
drcgdgbi	tacihiab	0
drcgbjca	tacihiab	0
drbdacgi	tacihiab	0
drcgdbcf	tacihiab	0
drbdbabh	tacihiab	0
drbacjej	tacihiab	0
drcgdhff	tacihiab	0
drceihjg	tacihiab	0
drcgddfe	tacihiab	0
drccdgje	tacihiab	0
drcgchaj	tacihiab	0
drcdeigf	tacihiab	0
drcgbbfh	tacihiab	0
drbdbjfh	tacihiab	0
drbdbdij	tacihiab	0
drjiiij	tacihiab	0
drcgdbcg	tacihiab	0
drcgddfd	tacihiab	0
drjjdcd	tacihiab	0
drbcffaj	tacihiab	0
drcdadid	tacihiab	0
drhebfg	tacihiab	0
drcgcici	tacihiab	0
drbdadeh	tacihiab	0
drbcjibe	tacihiab	0
driajfb	tacihiab	0
drbbbedd	tacihiab	0
drcgdgab	tacihiab	0
drbcjfgb	tacihiab	0
drjihif	tacihiab	0
drbagaaa	tacihiab	0
drehecc	tacihiab	0
drcgccgb	tacihiab	0
drcgciie	tacihiab	0
drjjcad	tacihiab	0
drbdafha	tacihiab	0
drcfhcbh	tacihiab	0
drcfeeec	tacihiab	0
drcgcdci	tacihiab	0
drcgdhjf	tacihiab	0
drcgddhb	tacihiab	0
drceibhh	tacihiab	0
drcegdbj	tacihiab	0
drccdgie	tacihiab	0
drbchhhd	tacihiab	0
drjhcgb	tacihiab	0
drbchffj	tacihiab	0
drbddaff	tacihiab	0
dribbij	tacihiab	0
drhdbhd	tacihiab	0
drcfcghf	tacihiab	0
drcgdafa	tacihiab	0
drcgbigi	tacihiab	0
drhbiia	tacihiab	0
drbcefbc	tacihiab	0
dreaiid	tacihiab	0
drcfebee	tacihiab	0
drcfcbjc	tacihiab	0
drbcfefg	tacihiab	0
driaijd	tacihiab	0
dricdae	tacihiab	0
drcgdade	tacihiab	0
drbaefdc	tacihiab	0
drcfhafc	tacihiab	0
drheiij	tacihiab	0
drbdaadh	tacihiab	0
drcfdjbg	tacihiab	0
drbcfdcf	tacihiab	0
drcgcafg	tacihiab	0
drcgcfhj	tacihiab	0
drbaeggi	tacihiab	0
drbcffcg	tacihiab	0
drhegff	tacihiab	0
drcaijf	tacihiab	0
drhchca	tacihiab	0
drcfcbjh	tacihiab	0
drcfdigd	tacihiab	0
drcfdijg	tacihiab	0
drcfdhfb	tacihiab	0
drheifg	tacihiab	0
drcfebbi	tacihiab	0
drjhcdb	tacihiab	0
drcdadbj	tacihiab	0
drhjchf	tacihiab	0
drjihhg	tacihiab	0
drhebia	tacihiab	0
drcgbhga	tacihiab	0
drbdbcdg	tacihiab	0
drcgbjia	tacihiab	0
drbceche	tacihiab	0
drbcfhdj	tacihiab	0
drcfebdc	tacihiab	0
drcfcgbj	tacihiab	0
drhchec	tacihiab	0
drbchica	tacihiab	0
drcfeeci	tacihiab	0
drcgbigf	tacihiab	0
drbchgih	tacihiab	0
drcffbdi	tacihiab	0
drjcdcd	tacihiab	0
drcgghdg	tacihiab	0
drhdahg	tacihiab	0
drbcjgbj	tacihiab	0
drceebjf	tacihiab	0
drcfcbhj	tacihiab	0
drcfeeeb	tacihiab	0
drbcfdie	tacihiab	0
drhcheh	tacihiab	0
drbddbbe	tacihiab	0
drbcfdcd	tacihiab	0
drcfeajf	tacihiab	0
drcgbeeg	tacihiab	0
drhchib	tacihiab	0
drbagfij	tacihiab	0
drbchhac	tacihiab	0
drbchicd	tacihiab	0
drbaefac	tacihiab	0
drbdbceb	tacihiab	0
drcgagia	tacihiab	0
drhdieh	tacihiab	0
drbadhgh	tacihiab	0
drcfihib	tacibjea	0
drccifag	tacihiab	0
drcdgajc	tacihiab	0
drhchdd	tacihiab	0
drhchde	tacihiab	0
drhchdh	tacihiab	0
drcgdhgf	tacihiab	0
drhdidj	tacihiab	0
drjgjgf	tacihiab	0
drcfdfia	tacihiab	0
driieib	tacihiab	0
drcdbafc	tacihiab	0
drjcfie	tacihiab	0
drcdajfa	tacihiab	0
drbcfdga	tacihiab	0
drcgbjid	tacihiab	0
drcgagbd	tacihiab	0
drcfdhbb	tacihiab	0
drbcfbfh	tacihiab	0
drcfefch	tacihiab	0
drcfeejb	tacihiab	0
drcffdga	tacihiab	0
drjijad	tacihiab	0
drbbbhea	tacihiab	0
drhjabb	tacihiab	0
drcdadcd	tacihiab	0
drjccff	tacihiab	0
drbdcjhg	tacihiab	0
drbbdgid	tacihiab	0
drbaaihe	tacihiab	0
drcfefcc	tacihiab	0
drcfcgfh	tacihiab	0
driieif	tacihiab	0
drbagded	tacihiab	0
drbbbiib	tacihiab	0
drjgaff	tacihiab	0
drbaagah	tacihiab	0
drhdgea	tacihiab	0
drcegafd	tacihiab	0
drhbfii	tacihiab	0
drbdbbib	tacihiab	0
drbabgjf	tacihiab	0
driieje	tacihiab	0
drbbbiaj	tacihiab	0
drbcdjed	tacihiab	0
drcgcchb	tacihiab	0
drcgbifc	tacihiab	0
drbcfehh	tacihiab	0
drcgcgcb	tacihiab	0
drcfhafb	tacihiab	0
drbdcjje	tacihiab	0
drhchdj	tacihiab	0
drbabjja	tacihiab	0
drcefidg	tacihiab	0
drcfegje	tacihiab	0
drcffcfj	tacihiab	0
drbchchf	tacihiab	0
drbcfeai	tacihiab	0
drbdaabd	tacihiab	0
drcefbji	tacihiab	0
drbagfjf	tacihiab	0
drcdabhe	tacihiab	0
drbcdiee	tacihiab	0
drbcdieg	tacihiab	0
drbdacac	tacihiab	0
drbcfebh	tacihiab	0
drbcfecb	tacihiab	0
drbddbdd	tacihiab	0
drbcfebg	tacihiab	0
drcgcffg	tacihiab	0
driiejc	tacihiab	0
drbddacf	tacihiab	0
drcfecfi	tacihiab	0
drcgghii	tacihiab	0
driifac	tacihiab	0
drbdbeff	tacihiab	0
drbbbiha	tacihiab	0
drcfejcb	tacihiab	0
drhchhb	tacihiab	0
drcgbiij	tacihiab	0
drcdfdci	tacihiab	0
drcgcdag	tacihiab	0
drceeaha	tacihiab	0
drigaia	tacihiab	0
drbaaiif	tacihiab	0
drcffbge	tacihiab	0
drcgchfj	tacihiab	0
driifag	tacihiab	0
drbdefbi	tacihiab	0
drcfefjh	tacihiab	0
dreajie	tacihiab	0
drcgcbdi	tacihiab	0
drjhejc	tacihiab	0
drcgccdb	tacihiab	0
drcgchgb	tacihiab	0
drbabjib	tacihiab	0
drbdbhec	tacihiab	0
drbabidc	tacihiab	0
drbdbfbh	tacihiab	0
drbdbfjb	tacihiab	0
drcgchfe	tacihiab	0
drijbaf	tacihiab	0
drijchg	tacihiab	0
drbcfgbd	tacihiab	0
drijdaf	tacihiab	0
drijcjj	tacihiab	0
drijdcg	tacihiab	0
drjcdei	tacihiab	0
drbcjbja	tacihiab	0
drcfciad	tacihiab	0
drcgbhje	tacihiab	0
drceffbf	tacihiab	0
drbcfghg	tacihiab	0
drcfciia	tacihiab	0
drbchedd	tacihiab	0
drjcdhh	tacihiab	0
drcgbeeb	tacihiab	0
drcgdfba	tacihiab	0
